EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,zip5
923443904,21ST CENTURY CHURCH OF CHRIST CORP,NA,9658 BALTIMORE AVE,COLLEGE PARK,MD,20740-1346,0000,03,3,7000,202312,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,NA,20740
923450897,TYLERTON CHURCH INC,NA,3040 UNION CHURCH ROAD,TYLERTON,MD,21866-0000,0000,03,3,2700,202403,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21866
923546464,CHARM CITY CHURCH ABINGDON INC,NA,7902 35TH ST,ROSEDALE,MD,21237-1410,0000,03,3,1700,202401,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21237
923557785,IGLESIA PENTECOSTES SALVOS POR LA FE INC,NA,9423 CURRAN RD,SILVER SPRING,MD,20901-2806,0000,03,3,1700,202401,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20901
923560876,LIGHTHOUSE CHURCH INC,% STEPHEN SMITH,1 TUDOR LN,BEL AIR,MD,21015-4807,0000,03,3,7000,202412,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21015
923702216,MINISTERIO INTERNACIONAL PENTECOSTAL LOS DIEZ MANDAMIENTOS,% MARIA CHACON,619 PRISCILLA ST,SALISBURY,MD,21804-3839,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21804
923723869,MISSIONARY CENTER SALVATION ARK,% PATRICK KONGO KIPALU,2711 HAMMONDS FERRY RD,HALETHORPE,MD,21227-3137,0000,03,3,1700,202508,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21227
923786901,ST PAULS LUTHERAN CHURCH OF HARNEY INC,NA,5918 CONOVER RD,TANEYTOWN,MD,21787-1218,9386,03,9,7000,198804,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,ST PAULS LUTHERAN CHURCH,21787
923823951,IGLESIA OASIS DEL ESPIRITU SANTO,% ANASTACIO ESCOBAR,1663 CANANARO DR,ANNAPOLIS,MD,21409-5601,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21409
923856676,MISSION POINT FELLOWSHIP,NA,PO BOX 126,WOODSBORO,MD,21798-0126,0000,03,3,7000,202309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21798
923856773,CHURCH OF PENTECOST USA INC,NA,1007 S STEPNEY RD,ABERDEEN,MD,21001-2620,8235,03,9,1200,199807,2,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,SHEKINAH WORSHIP CENTER PIWC INC,21001
923902314,CHRIST CHURCH OF FEDERALSBURG MD,NA,PO BOX 234,FEDERALSBURG,MD,21632-0234,0000,03,3,7000,202402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21632
923945366,CHABAD LUBAVITCH OF ELLICOTT CITY INC,% YAAKOV CHAIM BARON,9785 OLD FREDERICK RD,ELLICOTT CITY,MD,21042-1721,0000,03,3,1700,202507,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X30,NA,21042
923947397,IGLESIA PENTECOSTAL TIEMPO DE RESTAURACION,% FREDY CORRALES MOLINA,18511 GINGERBREAD LN,GAITHERSBURG,MD,20877-3533,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20877
923951651,IGLESIA PENTECOSTES FUENTE DE GRACIA,% EVARISTO HERNANDEZ ORTIZ,10250 LYNN RIC DR,UPPR MARLBORO,MD,20772-8002,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20772
930441771,JESUIT SEMINARY & MISSION BUREAU,% J MCKEE JR PLEASANT MANOR NSG CTR,4615 PARK HEIGHTS AVE,BALTIMORE,MD,21215-6331,0928,03,9,1270,194603,1,10,150120001,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21215
930759024,AGLOW INTERNATIONAL,% MARIA A ZION,12917 PINE LN,LUSBY,MD,20657-3264,2460,03,9,7000,197309,1,10,029994000,1,01,202412,0,0,06,0,12,0,0,0,NA,1211021 SOLOMONS MD COMMUNITY LIGHT,20657
930767599,AGLOW INTERNATIONAL,% ANNE L THOMAS,1562 EFFORD RD,PASADENA,MD,21122-3217,2460,03,9,7000,197309,1,10,029994000,1,01,202412,0,0,06,0,12,0,0,0,NA,1212002 MARYLAND-EAST AREA TEAM,21122
930787947,AGLOW INTERNATIONAL,% MONA KALLMYER,PO BOX 346,MIDLOTHIAN,MD,21543-0346,2460,03,9,7000,197309,1,10,029994000,1,01,202412,0,0,06,0,12,0,0,0,NA,1211027 CUMBERLAND MD COMMUNITY LIG,21543
930826167,AGLOW INTERNATIONAL,% ANNE THOMAS,1562 EFFORD RD,PASADENA,MD,21122-3217,2460,03,9,7000,197309,1,10,029994000,1,01,202112,0,0,06,0,12,0,0,0,NA,1211031 SEVERNA PARK MD COMMUNITY,21122
930833625,AGLOW INTERNATIONAL,% SHEILA M BROWN,3598 POWDER MILL RD APT 103,BELTSVILLE,MD,20705-3538,2460,03,9,7000,197309,1,10,029994000,1,01,202312,0,0,06,0,12,0,0,0,NA,1211035 SILVER SPRING MD COMMUNITY,20705
930845607,AGLOW INTERNATIONAL,% JAMI PRITCHARD,8205 MORNING DEW LN,FREDERICK,MD,21702-3011,2460,03,9,7000,197309,1,10,029994000,1,01,202412,0,0,06,0,12,0,0,0,NA,1211038 FREDERICK MD COMMUNITY LIGH,21702
931227761,CENTER FOR GLOBAL LEADERSHIP INC,NA,12501 OLD COLUMBIA PIKE,SILVER SPRING,MD,20904-6601,1071,03,9,7000,194704,1,10,211029000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20904
931505300,IGLESIA PENTECOSTES MONTE DE LOS OLIVOS,% JOSE PLEITEZ,66 ANNA CT,GAITHERSBURG,MD,20877-3431,0000,03,3,1270,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20877
931568871,GRACE AND FAITH CHRISTIAN CHURCH INC,NA,5202 TATTLER CT,WALDORF,MD,20603-4775,0000,03,3,7000,202505,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20603
931577851,CONQUERORS ASSEMBLY CHURCH,% TOYIN OBOH,33 SIX POINT CT,WINDSOR MILL,MD,21244-2072,0000,03,3,7000,202509,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21244
931624054,UNION COMMUNITY CHURCH,NA,440 UNION CHURCH RD,ELKTON,MD,21921-3137,0000,03,3,1700,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21921
931642468,LEEDS CHURCH,NA,1579 BLUE BALL RD,ELKTON,MD,21921-3528,0000,03,3,7000,202411,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21921
931650205,RUSH BAPTIST CHURCH,% JERRY FOSTER,PO BOX 445,FRIENDSVILLE,MD,21531-0000,1601,03,9,7000,196310,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21531
931698064,CHURCH OF PENTECOST USA INC,NA,2200 OLD EASTERN AVE,MIDDLE RIVER,MD,21220-4721,8235,03,9,1200,199807,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,PIWC ESSEX MIDDLE RIVER ASSEMBLY,21220
931765427,ESPERANZA VIVA CHURCH,NA,10213 ROLLING GREEN WAY,FT WASHINGTON,MD,20744-2590,0000,03,3,7000,202401,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20744
931830877,GREATLIGHT DISCIPLE CHURCH,NA,3 RELDA CT,GAITHERSBURG,MD,20878-1825,1729,03,9,7100,196504,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20878
931842566,KOLLEL OF GREENSPRING INC,NA,2500 OZARK CIR,BALTIMORE,MD,21209-1520,0000,03,3,7000,202401,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X30,NA,21209
931854100,BETHESDA METHODIST CHURCH OF PRESTON MARYLAND INC,NA,155 MAIN ST,PRESTON,MD,21655-2229,0000,03,3,7000,202409,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21655
931912596,PENTECOSTAL FIRE MINISTRIES INC,% AUGUSTINE ETA,7375 EXECUTIVE PL STE 400,LANHAM,MD,20706-6232,0000,03,3,7000,202402,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,NA,20706
931920023,VICTORIOUS GODS CHURCH INC,NA,1220 BLAIR MILL RD APT 610,SILVER SPRING,MD,20910-4812,0000,03,3,7000,202412,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20910
931934042,ST JOHNS LEWISVILLE CHURCH,NA,595 LEWISVILLE RD,ELKTON,MD,21921-1946,0000,03,3,7000,202410,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21921
931958862,TILGHMAN METHODIST CHURCH,NA,PO BOX 192,TILGHMAN,MD,21671-0192,0000,03,3,7000,202507,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21671
932129264,WORD INTERNATIONAL MINISTRIES INC MARYLAND,NA,8908 PHILADELPHIA RD,ROSEDALE,MD,21237-4313,0000,03,3,1700,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21237
932249805,WILSON COMMUNITY CHURCH INC,NA,10722 BISHOPVILLE RD,BISHOPVILLE,MD,21813-1232,0000,03,3,1700,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21813
932298195,BREAKTHROUGH FAMILY WORSHIP CENTER INC,NA,4537 REEVES PL UNIT A,WALDORF,MD,20602-1570,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20602
932435400,EWELL UNITED CHURCH INC,NA,20851 CALEB JONES RD,EWELL,MD,21824-9715,0000,03,3,7000,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21824
932440088,FOUNTAIN GATE CHAPEL - KINGDOM PASTURES,% BERNARD OWIREDU-KUMI,770 CHERRY BARK LN,BROOKLYN,MD,21225-3397,0000,03,3,7000,202504,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21225
932534905,BRIDGE MINISTRIES,NA,5526 CHANNING RD,BALTIMORE,MD,21229-1006,6390,03,9,7000,200310,1,10,000000000,0,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21229
932551689,SOORP KHATCH ARMENIAN APOSTOLIC CHURCH INC,NA,4906 FLINT DR,BETHESDA,MD,20816-1746,0000,03,3,7000,202402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20816
932577456,SANYAS ASHRAM USA,% SURINDER SINGLA,3974 TRITON ST,FREDERICK,MD,21704-7881,0000,03,3,1700,202402,1,10,000000000,1,01,202412,5,4,06,0,12,598928,134638,134638,X70,NA,21704
932588632,MT ZION CHURCH,NA,1643 E CHURCHVILLE RD,BEL AIR,MD,21015-4803,0000,03,3,7000,202401,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21015
932643504,KENT ISLAND CHURCH,NA,2739 COX NECK RD,CHESTER,MD,21619-2251,0000,03,3,1700,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21619
932787498,BETHANY CHURCH OF POCOMOKE CITY,NA,PO BOX 145,POCOMOKE CITY,MD,21851-0145,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21851
932791095,SHILOH COMMUNITY UNITED METHODIST CHURCH,NA,PO BOX 267,NEWBURG,MD,20664-0267,2573,03,9,7100,197410,1,10,001919000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20664
932801097,SALEM CHURCH OF POCOMOKE CITY,NA,500 2ND ST,POCOMOKE CITY,MD,21851-1420,0000,03,3,7000,202406,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21851
932931183,IGLESIA EVANGELICA JESUS ES EL CAMINO,% JOSE AYALA,105 FERNDALE RD,GLEN BURNIE,MD,21061-2626,0000,03,3,7000,202403,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21061
932935607,ZIMBABWE FELLOWSHIP COMMUNITY UNITED METHODIST CHURCH,% GLADMAN KAPFUMVUTI,7001 NEW HAMPSHIRE AVE,TAKOMA PARK,MD,20912-5816,2573,03,9,7000,197410,1,10,001919000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20912
932945838,NORTH EAST METHODIST COMMUNITY CHURCH,NA,308 S MAIN ST,NORTH EAST,MD,21901-3916,0000,03,3,7000,202402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NORTH EAST METHODIST CHURCH,21901
932947258,GATES OF KINDNESS INC,% DANIEL KIRSHENBAUM,6209 IVYMOUNT RD,BALTIMORE,MD,21209-3403,0000,03,3,7000,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X30,NA,21209
932951630,KINGDOM BUILDERS TRAINING MINISTRIES INTERNATIONAL INC,NA,11508 CORALROOT CT,BOWIE,MD,20721-2259,0000,03,3,7000,202507,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20721
933010342,HOUSE OF GOD ANOINTED GENERATION MINISTRY INC,NA,PO BOX 864,OCEAN CITY,MD,21843-0864,0000,03,3,1270,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21843
933014979,CENTREVILLE CHURCH,NA,608 CHURCH HILL RD,CENTREVILLE,MD,21617-1819,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21617
933068572,APOSTOLIC CHURCH GLORIOUS VISION MARYLAND USA INC,NA,17307 RUSSET DR,BOWIE,MD,20716-3604,0000,03,3,7000,202406,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20716
933103182,EBENEZER FREE METHODIST CHURC INC,% PASTOR KASHINDI MZURI,8616 DELEGGE RD,ROSEDALE,MD,21237-2107,0000,03,3,1700,202507,1,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21237
933118301,POWER RESTORATION CHAPEL CORPORATION,NA,2000 BRIGADIER BLVD,ODENTON,MD,21113-1038,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21113
933137672,BAIS MEDRASH OF OWINGS MILLS INC,% STAN TINTER,6111 BILTMORE AVE,BALTIMORE,MD,21215-3601,0000,03,3,7000,202403,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X308,NA,21215
933144294,MORNING GLORY BIBLE INSTITUTE INC,NA,1427 CLARIDGE AVE,HALETHORPE,MD,21227-3191,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21227
933189392,ON THE ROCK MINISTRIES INTERNATIONAL INC,% GREGORY TYLER,4766 SANDS RD,HARWOOD,MD,20776-9429,0000,03,3,1700,202407,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,NA,20776
933198438,CHURCH OF PENTECOST USA INC,% MARYLAND SPANISH DISTRICT,9601 BALTIMORE AVE,COLLEGE,MD,20740-1350,8235,03,9,1200,199807,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20740
933246565,IGLESIA EVANGELICA DE CRISTO UN NUEVO REMANENTE,% VICTOR MANZANARES,5223 58TH AVE,RIVERDALE,MD,20737-3201,0000,03,3,7000,202312,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20737
933275338,RHODES POINT CALVARY CHURCH,NA,3303 MARSH RD,RHODES POINT,MD,21824-9617,0000,03,3,7000,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21824
933370109,GRACE METHODIST CHURCH OF CAMBRIDGE INC,% ROBERT N COWIN,PO BOX 815,CAMBRIDGE,MD,21613-0815,0000,03,3,1700,202408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,GRACE METHODIST CHURCH,21613
933377592,LOVE FELLOWSHIP CHURCH INC,% ALISHA MCKNIGHT,3574 LUPTON CT,WHITE PLAINS,MD,20695-4229,0000,03,3,7000,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20695
933419472,ZION CHURCH OF SAN DOMINGO,NA,25750 COOPER MILL RD,MARDELA SPGS,MD,21837-2010,0000,03,3,7000,202408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21837
933466469,MASJID AL IMRAN INC,NA,11550 LIVINGSTON RD SUITE 44161,FORT WASHINGTON,MD,20744-5147,0000,03,3,1700,202511,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X40,CAPITOL MOSQUE,20744
933477282,SALEM CHURCH INC,% CHURCH COUNCIL CHAIRPERSON,PO BOX 144,MYERSVILLE,MD,21773-0144,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,SALEM COMMUNITY CHURCH WOLFSVILLE,21773
933485581,IGLESIA PENTECOSTES ROCA DE SALVACION INC,NA,1804 WHITON CT,ANNAPOLIS,MD,21401-4420,0000,03,3,7000,202407,1,10,000000000,1,01,202312,0,0,06,0,12,0,0,0,X21,NA,21401
933556089,CROSSOVER ASSEMBLY BAPTIST CHURCH INC,NA,3609 WAYNESWOOD RD,FT WASHINGTON,MD,20744-1354,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20744
933621436,SALISBURY GOSPEL ASSEMBLY,NA,116 MONTLEAU AVE,SALISBURY,MD,21804-4534,0000,03,3,7000,202509,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21804
933649168,IPUL SALISBURY INC,% JOHNNY CUSTODIO,28668 OCEAN GTWY,SALISBURY,MD,21801-2002,0000,03,3,1270,202507,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21801
933653240,PROPHETIC GRACE GOSPEL MINISTRIES INTERNATIONAL,NA,8113 HICKORY HOLLOW DR,GLEN BURNIE,MD,21060-8639,0000,03,3,7000,202406,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21060
933709802,TIMELESS COMMUNITY EMPOWERMENT LLC,NA,6305 HESTON TER,LANHAM,MD,20706-2445,6390,03,9,7000,200310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,GILLIAM NELSON SOLE MBR,20706
933718660,IGLESIA PENTECOSTAL PODER Y REVELACION,% JOSE RODRIGUEZ MARTINEZ,4317 VALLEY STREAM AVE,BURTONSVILLE,MD,20866-1133,0000,03,3,7000,202405,1,10,000000000,1,01,202412,3,3,06,0,12,25986,58212,58212,X20,NA,20866
933812952,IGLESIA APOSTOLICA EMANUEL GERMANTOWN,% MILTON SARAVIA,13657 DONNYBROOK DR,HAGERSTOWN,MD,21742-2506,0000,03,3,7000,202404,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21742
933858577,SHEMA TEMPLE,% LASHAWN MONTGOMERY,PO BOX 1487,TEMPLE HILLS,MD,20757-1487,0000,03,3,7000,202502,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99,NA,20757
933877685,CENTRE LA CHAMBRE HAUTE,NA,3029 SPICE BUSH RD,LAUREL,MD,20724-2921,0000,03,3,1270,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20724
933910789,CELESTIAL CHURCH OF CHRIST HOLYCROSS REDEMPTION PARISH 4 INC,% ADESOLA ODUBOWALE,900 4TH STREET STE C,LAUREL,MD,20707-5150,0000,03,3,7000,202509,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20707
934057799,WORSHIP CENTER OF WALDORF MD,% MICHAEL HAMILTON,3001 N DECLARATION CT,WALDORF,MD,20603-3946,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,09,NA,NA,NA,X20,NA,20603
934088622,IMPACT EMPOWERMENT OUTREACH MINISTRIES,NA,8110 FOXHALL RD,CLINTON,MD,20735-3012,0000,03,3,1700,202508,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20735
934197851,JUDAH NOW CHURCH,% CHARLES A ROSS,677 SEAWAVE CT,MIDDLE RIVER,MD,21220-2379,0000,03,3,7000,202412,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21220
934283086,ST LUKES METHODIST CHURCH,NA,100 S 5TH AVE,DENTON,MD,21629-1305,0000,03,3,1700,202501,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21629
934284026,MISION CRISTIANA BALUARTE DE LA VERDAD,% MILTON ORELLANA,4009 HAVARD ST,SILVER SPRING,MD,20906-4443,0000,03,3,7000,202405,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20906
934351141,TRUE LIFE WORSHIP & THE SYNERGY CENTER FOR PERSONAL DEVELOPMENT IN,% REV DR HAROLD B HAYES JR,7200 QUANTUM LEAP LN,BOWIE,MD,20720-4317,0000,03,3,1700,202406,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,TRUE LIFE WORSHIP,20720
934443722,TABERNACLE OF GODS ELECTS INC,% FAUBERT JEAN BAPTISTE,1529 EDGEMORE AVE,SALISBURY,MD,21801-3311,0000,03,3,7000,202407,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21801
934456615,DISCOVER CHURCH,% NATHANAEL BROWN,7965 MERIDIAN DR,PASADENA,MD,21122-2456,0000,03,3,7000,202508,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21122
934913964,RENEWED LIFE MISSIONARY BAPTIST CHURCH,NA,2568 FLORA MEADOWS DR,FOREST HILL,MD,21050-1511,0000,03,3,7000,202508,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21050
942868056,FREDERICK FOURSQUARE CHURCH,NA,5913 JEFFERSON PIKE,FREDERICK,MD,21703-7031,1061,03,9,7000,194910,1,10,325059927,5,01,NA,0,0,06,0,09,NA,NA,NA,NA,NA,21703
942891825,ADELPHI SPANISH FOURSQUARE CHURCH,NA,8508 ADELPHI RD,ADELPHI,MD,20783-1714,1061,03,9,7000,194910,1,10,325059927,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20783
942947947,INTERNATIONAL CHURCH OF THE FOURSQUARE GOSPEL,NA,PO BOX 195,PARSONBURG,MD,21803-0195,1061,03,9,7000,194910,1,10,325059927,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,PARSONBURG FOURSQUARE CHURCH,21803
942965160,INTERNATIONAL MEDITATION CENTER USA,NA,4920 ROSE DR,WESTMINSTER,MD,21158-1400,8158,03,6,7000,199704,1,10,001000000,1,01,NA,0,0,06,0,06,NA,NA,NA,X50Z,NA,21158
942968849,WESTMINSTER FOURSQUARE CHURCH,NA,PO BOX 624,WESTMINSTER,MD,21158-0624,1061,03,9,7000,194910,1,10,325059927,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21158
943017061,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,NA,3661 FOLLY QUARTER RD,ELLICOTT,MD,21042-1452,1061,03,9,7000,194910,1,10,325059927,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,COLUMBIA FOURSQUARE,21042
943202169,SUFI ORDER,% SAVITRI GAUTHIER,711 HOLLEN RD,BALTIMORE,MD,21212-2717,4175,03,9,7000,199310,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,SUFI ORDER BALTIMORE,21212
943402080,REVIVAL OF THE HEART FAMILY WORSHIP MINISTRIES,NA,1718 BELMONT AVE STE K,WINDSOR MILL,MD,21244-2552,0000,03,3,7000,200310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21244
943448429,CITY OF FAITH CHURCH RCCG,% DAVID AWE,8051 CESSNA AVE STE 181,GAITHERSBURG,MD,20879-4170,0000,03,3,7000,200910,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,OLUWASOLA FABUNMI,20879
943449459,CENTERS FOR SPIRITUAL LIVING,% GARY LEARD,PO BOX 683,ELLICOTT CITY,MD,21041-0683,6017,03,9,7000,201406,1,10,059029000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,PATHWAYS CENTER FOR SPIRITUAL LIVIN,21041
943451972,WASHINGTON INTERNATIONAL CHURCH,NA,8605 CAMERON ST STE 316,SILVER SPRING,MD,20910-3719,1678,03,9,7000,196408,1,10,001002029,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20910
943462039,LIVING WATER INTERNATIONAL MINISTRIES,NA,14202 WATER FOWL WAY,UPPR MARLBORO,MD,20774-4002,0000,03,3,7000,201408,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20774
943464276,HOPE TABERNACLE CHURCH OF GOD,% FAYE PINNA,1419 COWSILL DR,SEVERN,MD,21144-1080,2358,03,9,7000,197210,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21144
943467178,FOUNDATIONS OF FAITH FAMILY CHURCH,% GARY KEIRSEY JR,PO BOX 106,HAGERSTOWN,MD,21741-0106,0000,03,3,7000,201101,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21741
943487226,BHUTAN BAPTIST CHURCH OF BALTIMORE,% SAMUEL CHO,3309 TAYLOR AVE,PARKVILLE,MD,21234-6925,1601,03,9,7000,196310,0,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21234
952572582,SUBUD UNITED STATES OF AMERICA,NA,4216 HOWARD RD,BELTSVILLE,MD,20705-2644,0000,03,3,7000,196312,1,10,059000000,1,01,NA,4,4,06,0,12,NA,NA,NA,X50,NA,20705
954403197,MORE LIGHT PRESBYTERIANS INC,NA,6031 LAUREL - BOWIE ROAD,LAUREL,MD,20708-0000,0000,03,3,7000,199708,1,10,002029000,1,01,NA,0,0,06,0,06,NA,NA,NA,X21,NA,20708
954898341,NEW LIGHT COMMUNITY CHURCH INC,NA,3 WINFREY CT,NOTTINGHAM,MD,21236-3329,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21236
980162807,EMMANUEL BAPTIST CHURCH,NA,RUIEL MALMASIO,FRANCE,MD,21201-0000,0000,03,3,1700,199702,2,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,21201
